2026-05-03 00:02:11.070,req-0002001,user-045,userinfo,200,15.419,eastus,
2026-05-03 00:03:23.074,req-0002002,user-036,tokenvalidation,401,6.761,eastus,8h
2026-05-03 00:04:36.935,req-0002003,user-013,login,401,45.141,westus,8h
2026-05-03 00:05:11.823,req-0002004,user-021,login,500,455.435,eastus,2h
2026-05-03 00:05:45.636,req-0002005,user-028,userinfo,200,33.664,eastus,
2026-05-03 00:09:29.607,req-0002006,user-021,tokenexchange,200,32.717,westus,4h
2026-05-03 00:09:38.006,req-0002007,user-020,tokenexchange,200,75.767,southeastasia,1h
2026-05-03 00:10:31.147,req-0002008,user-015,tokenexchange,400,38.139,westus,2h
2026-05-03 00:12:23.845,req-0002009,user-022,tokenexchange,200,82.358,northeurope,15m
2026-05-03 00:15:27.081,req-0002010,,tokenvalidation,200,4.742,eastus,30m
2026-05-03 00:16:59.029,req-0002011,user-043,signup,400,29.756,northeurope,1h
2026-05-03 00:17:16.907,req-0002012,user-030,login,500,410.494,westus,4h
2026-05-03 00:17:29.451,req-0002013,user-035,tokenexchange,401,28.617,eastus,2h
2026-05-03 00:18:42.173,req-0002014,user-005,userinfo,200,34.704,westus,4h
2026-05-03 00:22:01.008,req-0002015,user-023,logout,500,176.760,northeurope,15m
2026-05-03 00:26:32.041,req-0002016,user-035,login,200,40.550,eastus,1h
2026-05-03 00:26:47.632,req-0002017,user-032,userinfo,401,11.819,northeurope,1h
2026-05-03 00:27:15.576,req-0002018,user-045,userinfo,200,24.221,eastus,1h
2026-05-03 00:27:16.628,req-0002019,user-048,tokenvalidation,200,6.660,eastus,
2026-05-03 00:27:43.842,req-0002020,user-007,tokenvalidation,200,8.800,northeurope,8h
2026-05-03 00:29:26.481,req-0002021,user-046,tokenexchange,200,32.671,northeurope,30m
2026-05-03 00:33:42.381,req-0002022,user-025,userinfo,500,278.840,eastus,15m
2026-05-03 00:36:25.587,req-0002023,user-050,tokenvalidation,200,5.474,eastus,4h
2026-05-03 00:37:50.965,req-0002024,,userinfo,200,35.988,northeurope,15m
2026-05-03 00:38:12.484,req-0002025,user-039,tokenvalidation,200,6.558,eastus,1h
2026-05-03 00:38:22.504,req-0002026,user-039,tokenvalidation,200,4.837,eastus,2h
2026-05-03 00:39:28.117,req-0002027,user-011,userinfo,400,16.227,eastus,24h
2026-05-03 00:39:35.045,req-0002028,user-029,userinfo,200,23.276,eastus,8h
2026-05-03 00:40:14.321,req-0002029,user-019,signup,400,40.915,westus,15m
2026-05-03 00:43:18.453,req-0002030,user-023,tokenvalidation,200,9.116,eastus,30m
2026-05-03 00:43:45.007,req-0002031,user-007,login,200,58.294,westus,
2026-05-03 00:44:00.422,req-0002032,,tokenvalidation,200,5.887,westus,24h
2026-05-03 00:45:42.973,req-0002033,user-015,userinfo,401,16.199,northeurope,4h
2026-05-03 00:46:47.662,req-0002034,,userinfo,200,32.240,eastus,24h
2026-05-03 00:47:25.600,req-0002035,user-033,login,400,15.838,,8h
2026-05-03 00:49:32.133,req-0002036,user-036,userinfo,401,23.788,westus,1h
2026-05-03 00:51:33.334,req-0002037,user-014,tokenvalidation,200,8.798,westus,15m
2026-05-03 00:53:34.500,req-0002038,user-048,tokenvalidation,200,5.107,northeurope,4h
2026-05-03 00:54:43.893,req-0002039,user-011,tokenvalidation,200,8.298,eastus,15m
2026-05-03 00:54:51.096,req-0002040,user-011,tokenexchange,200,71.070,eastus,15m
2026-05-03 00:54:59.886,req-0002041,user-004,tokenexchange,200,54.959,westus,8h
2026-05-03 00:55:41.482,req-0002042,user-009,tokenvalidation,200,11.032,northeurope,2h
2026-05-03 00:55:54.336,req-0002043,user-005,logout,200,16.130,eastus,2h
2026-05-03 00:56:03.693,req-0002044,user-016,login,200,56.167,eastus,4h
2026-05-03 00:56:27.857,req-0002045,user-016,login,200,34.148,eastus,1h
2026-05-03 01:01:24.502,req-0002046,user-001,userinfo,200,13.170,westus,8h
2026-05-03 01:05:34.693,req-0002047,user-040,login,401,31.115,northeurope,2h
2026-05-03 01:07:40.449,req-0002048,user-042,login,200,32.287,eastus,4h
2026-05-03 01:07:47.330,req-0002049,,userinfo,401,22.129,eastus,2h
2026-05-03 01:08:41.390,req-0002050,user-030,tokenexchange,401,25.547,southeastasia,4h
2026-05-03 01:11:35.091,req-0002051,user-021,tokenvalidation,200,6.672,westus,
2026-05-03 01:12:40.901,req-0002052,user-035,login,200,24.855,westus,2h
2026-05-03 01:12:50.835,req-0002053,user-025,login,401,31.005,eastus,
2026-05-03 01:14:51.586,req-0002054,user-014,tokenexchange,400,30.048,eastus,
2026-05-03 01:16:33.943,req-0002055,user-003,userinfo,200,12.513,eastus,30m
2026-05-03 01:17:47.693,req-0002056,user-004,login,401,47.085,westus,
2026-05-03 01:18:50.772,req-0002057,user-015,signup,500,720.628,eastus,24h
2026-05-03 01:19:38.937,req-0002058,user-011,login,200,35.804,,4h
2026-05-03 01:19:55.817,req-0002059,user-002,signup,400,32.634,northeurope,1h
2026-05-03 01:24:28.891,req-0002060,user-016,tokenexchange,200,75.140,southeastasia,4h
2026-05-03 01:24:47.241,req-0002061,user-034,login,400,19.544,northeurope,2h
