2026-05-03 12:03:03.734,req-0002501,user-033,tokenvalidation,401,4.995,eastus,30m
2026-05-03 12:04:47.359,req-0002502,user-034,userinfo,200,16.811,eastus,8h
2026-05-03 12:06:24.676,req-0002503,user-005,logout,200,18.887,westus,15m
2026-05-03 12:07:22.635,req-0002504,user-014,login,200,53.256,southeastasia,15m
2026-05-03 12:10:49.444,req-0002505,user-027,logout,200,17.032,westus,4h
2026-05-03 12:11:02.899,req-0002506,user-018,login,401,39.529,westus,24h
2026-05-03 12:13:15.805,req-0002507,user-009,userinfo,200,17.928,northeurope,4h
2026-05-03 12:13:20.032,req-0002508,user-049,tokenexchange,400,31.656,eastus,30m
2026-05-03 12:13:42.738,req-0002509,user-030,userinfo,200,25.620,eastus,2h
2026-05-03 12:14:57.552,req-0002510,user-043,tokenexchange,400,22.729,eastus,8h
2026-05-03 12:15:05.275,req-0002511,user-027,logout,200,21.821,northeurope,4h
2026-05-03 12:15:09.337,req-0002512,user-033,login,401,43.925,eastus,2h
2026-05-03 12:20:15.021,req-0002513,user-004,tokenvalidation,200,4.217,eastus,30m
2026-05-03 12:20:27.182,req-0002514,user-026,tokenvalidation,200,9.040,eastus,1h
2026-05-03 12:21:12.478,req-0002515,,tokenvalidation,200,6.588,southeastasia,30m
2026-05-03 12:21:43.525,req-0002516,user-048,tokenvalidation,200,7.110,southeastasia,
2026-05-03 12:24:03.599,req-0002517,user-037,tokenvalidation,200,9.986,westus,8h
2026-05-03 12:24:22.399,req-0002518,user-018,login,200,52.509,southeastasia,2h
2026-05-03 12:26:33.693,req-0002519,user-017,login,200,21.435,eastus,1h
2026-05-03 12:27:44.884,req-0002520,user-040,userinfo,200,17.460,westus,2h
2026-05-03 12:29:32.944,req-0002521,user-047,userinfo,401,20.817,eastus,8h
2026-05-03 12:30:39.237,req-0002522,user-004,tokenvalidation,200,5.951,eastus,2h
2026-05-03 12:33:44.569,req-0002523,user-005,signup,201,90.026,westus,1h
2026-05-03 12:34:07.940,req-0002524,user-043,tokenvalidation,401,7.092,,2h
2026-05-03 12:34:44.030,req-0002525,user-039,tokenexchange,200,66.246,southeastasia,24h
2026-05-03 12:38:15.915,req-0002526,user-039,userinfo,200,33.547,westus,2h
2026-05-03 12:40:31.552,req-0002527,user-004,tokenvalidation,200,11.633,eastus,30m
2026-05-03 12:42:12.519,req-0002528,user-037,tokenvalidation,200,8.178,westus,1h
2026-05-03 12:44:39.035,req-0002529,user-049,tokenvalidation,200,11.737,eastus,24h
2026-05-03 12:45:10.005,req-0002530,user-001,tokenvalidation,401,8.151,eastus,30m
2026-05-03 12:46:01.012,req-0002531,user-032,login,200,28.794,westus,24h
2026-05-03 12:47:23.003,req-0002532,user-021,tokenvalidation,200,8.378,westus,15m
2026-05-03 12:50:03.198,req-0002533,,tokenvalidation,200,10.953,eastus,24h
2026-05-03 12:50:43.189,req-0002534,user-041,login,200,55.688,eastus,24h
2026-05-03 12:51:55.241,req-0002535,user-006,signup,201,75.826,eastus,1h
2026-05-03 12:52:52.921,req-0002536,user-032,tokenexchange,200,77.399,eastus,30m
2026-05-03 12:54:08.113,req-0002537,user-012,login,200,44.830,eastus,15m
2026-05-03 12:54:47.705,req-0002538,user-016,logout,200,22.230,westus,4h
2026-05-03 12:58:12.928,req-0002539,user-042,tokenvalidation,200,9.168,eastus,30m
2026-05-03 12:58:17.262,req-0002540,user-028,login,200,20.323,southeastasia,15m
2026-05-03 13:01:22.118,req-0002541,,userinfo,200,23.465,eastus,1h
2026-05-03 13:03:53.877,req-0002542,user-013,signup,201,56.450,northeurope,4h
2026-05-03 13:04:15.045,req-0002543,,logout,500,70.795,northeurope,8h
2026-05-03 13:05:02.622,req-0002544,user-012,tokenvalidation,500,35.331,northeurope,8h
2026-05-03 13:05:40.343,req-0002545,user-021,tokenvalidation,200,8.723,westus,1h
2026-05-03 13:05:55.223,req-0002546,user-046,tokenvalidation,200,8.742,,2h
2026-05-03 13:06:19.123,req-0002547,user-035,tokenvalidation,200,7.481,northeurope,24h
2026-05-03 13:09:02.533,req-0002548,user-024,tokenvalidation,401,8.536,eastus,30m
2026-05-03 13:09:08.230,req-0002549,user-041,logout,200,16.272,southeastasia,8h
2026-05-03 13:09:44.232,req-0002550,user-031,logout,200,19.351,eastus,8h
2026-05-03 13:10:43.860,req-0002551,user-021,logout,200,15.615,westus,2h
2026-05-03 13:11:35.114,req-0002552,user-028,login,401,18.133,eastus,15m
2026-05-03 13:12:01.866,req-0002553,user-008,tokenexchange,401,39.972,westus,4h
2026-05-03 13:12:34.380,req-0002554,user-015,login,401,28.986,northeurope,1h
2026-05-03 13:15:13.043,req-0002555,user-034,logout,200,14.770,westus,15m
2026-05-03 13:17:16.898,req-0002556,user-012,tokenexchange,401,36.009,westus,30m
2026-05-03 13:17:23.237,req-0002557,user-010,tokenvalidation,200,11.132,westus,4h
2026-05-03 13:21:13.372,req-0002558,user-039,tokenvalidation,200,10.156,southeastasia,24h
2026-05-03 13:22:31.574,req-0002559,user-026,login,401,23.684,northeurope,1h
2026-05-03 13:24:54.696,req-0002560,user-045,tokenexchange,200,78.371,westus,15m
2026-05-03 13:25:08.297,req-0002561,user-029,tokenexchange,401,40.954,eastus,2h
2026-05-03 13:30:11.980,req-0002562,user-038,userinfo,200,23.394,southeastasia,1h
2026-05-03 13:30:26.732,req-0002563,user-017,tokenexchange,200,57.825,westus,15m
2026-05-03 13:31:47.987,req-0002564,user-011,userinfo,200,16.744,westus,30m
2026-05-03 13:34:54.046,req-0002565,user-036,login,200,27.993,westus,8h
2026-05-03 13:36:42.210,req-0002566,user-008,login,401,28.383,eastus,24h
2026-05-03 13:36:49.204,req-0002567,user-037,logout,200,13.389,eastus,8h
2026-05-03 13:36:58.568,req-0002568,,login,200,29.442,westus,8h
2026-05-03 13:37:12.627,req-0002569,user-007,tokenvalidation,200,6.494,westus,1h
2026-05-03 13:37:29.111,req-0002570,user-045,login,200,35.146,eastus,
2026-05-03 13:39:32.432,req-0002571,user-019,login,401,26.474,southeastasia,2h
2026-05-03 13:40:51.925,req-0002572,user-016,tokenvalidation,200,5.172,westus,15m
2026-05-03 13:42:10.601,req-0002573,user-048,tokenexchange,400,20.065,eastus,2h
2026-05-03 13:44:00.431,req-0002574,user-001,login,200,28.098,southeastasia,30m
2026-05-03 13:45:04.143,req-0002575,user-014,userinfo,200,21.641,eastus,4h
2026-05-03 13:47:16.880,req-0002576,,login,200,24.082,eastus,24h
2026-05-03 13:52:15.581,req-0002577,user-045,tokenvalidation,401,8.130,eastus,24h
2026-05-03 13:52:39.128,req-0002578,user-019,login,200,26.833,northeurope,8h
2026-05-03 13:53:23.792,req-0002579,user-012,tokenexchange,500,472.043,eastus,4h
2026-05-03 13:54:19.148,req-0002580,user-031,login,401,32.360,northeurope,24h
2026-05-03 13:54:40.214,req-0002581,user-036,tokenvalidation,200,11.927,northeurope,2h
2026-05-03 13:55:20.800,req-0002582,user-026,userinfo,200,24.993,eastus,
2026-05-03 13:55:36.068,req-0002583,user-008,userinfo,200,37.497,eastus,15m
2026-05-03 13:57:21.063,req-0002584,user-021,userinfo,400,15.957,northeurope,4h
2026-05-03 13:58:08.540,req-0002585,,login,200,47.551,westus,15m
2026-05-03 13:58:09.110,req-0002586,user-008,tokenexchange,401,39.976,eastus,24h
2026-05-03 14:01:11.716,req-0002587,user-034,login,401,46.756,northeurope,8h
2026-05-03 14:01:13.193,req-0002588,user-045,tokenvalidation,200,6.358,westus,15m
2026-05-03 14:02:48.623,req-0002589,user-012,tokenvalidation,200,7.325,eastus,30m
2026-05-03 14:03:13.244,req-0002590,user-042,login,200,42.447,westus,15m
2026-05-03 14:04:54.110,req-0002591,user-022,login,401,36.642,northeurope,4h
2026-05-03 14:06:45.245,req-0002592,user-033,login,401,42.212,westus,15m
2026-05-03 14:09:30.234,req-0002593,user-050,login,200,37.210,eastus,8h
2026-05-03 14:09:57.378,req-0002594,user-017,tokenvalidation,401,4.489,westus,8h
2026-05-03 14:12:59.059,req-0002595,user-002,tokenvalidation,200,6.230,eastus,1h
2026-05-03 14:14:29.516,req-0002596,user-031,tokenvalidation,401,9.116,northeurope,
2026-05-03 14:14:40.373,req-0002597,user-039,tokenvalidation,401,6.908,westus,1h
2026-05-03 14:16:54.726,req-0002598,user-050,tokenvalidation,200,4.861,northeurope,8h
2026-05-03 14:17:52.340,req-0002599,user-002,login,401,16.651,northeurope,8h
2026-05-03 14:20:10.454,req-0002600,user-023,userinfo,200,21.908,eastus,8h
2026-05-03 14:20:41.023,req-0002601,user-031,signup,400,22.216,westus,24h
2026-05-03 14:22:29.743,req-0002602,,signup,400,26.694,eastus,8h
2026-05-03 14:22:55.633,req-0002603,user-012,login,200,44.916,westus,30m
2026-05-03 14:23:44.102,req-0002604,user-037,tokenexchange,200,49.149,northeurope,1h
2026-05-03 14:24:37.548,req-0002605,user-037,userinfo,200,22.360,southeastasia,2h
2026-05-03 14:25:12.775,req-0002606,user-044,tokenvalidation,401,8.176,northeurope,30m
2026-05-03 14:25:17.566,req-0002607,user-029,tokenvalidation,401,3.949,,8h
2026-05-03 14:27:52.234,req-0002608,user-001,login,500,193.457,eastus,2h
2026-05-03 14:28:02.075,req-0002609,user-018,userinfo,200,33.312,eastus,15m
2026-05-03 14:31:33.473,req-0002610,user-027,signup,201,43.940,northeurope,2h
2026-05-03 14:33:36.858,req-0002611,user-020,userinfo,200,32.889,,1h
2026-05-03 14:40:09.950,req-0002612,user-033,login,401,30.957,eastus,1h
2026-05-03 14:41:48.709,req-0002613,user-001,tokenvalidation,200,11.394,westus,8h
2026-05-03 14:45:47.825,req-0002614,user-040,tokenexchange,401,43.150,westus,1h
2026-05-03 14:50:04.451,req-0002615,user-045,login,401,42.553,westus,2h
2026-05-03 14:52:48.764,req-0002616,user-009,tokenexchange,401,24.122,westus,
2026-05-03 14:53:58.129,req-0002617,user-033,signup,201,73.953,westus,2h
2026-05-03 14:55:03.894,req-0002618,user-006,login,200,31.703,eastus,15m
2026-05-03 14:55:11.746,req-0002619,user-047,login,400,26.798,eastus,8h
2026-05-03 14:55:51.728,req-0002620,,tokenvalidation,200,8.893,northeurope,8h
2026-05-03 14:59:10.771,req-0002621,user-024,tokenvalidation,200,6.520,northeurope,4h
2026-05-03 15:00:51.772,req-0002622,user-034,tokenexchange,500,499.991,westus,30m
2026-05-03 15:02:39.509,req-0002623,user-049,logout,200,17.113,westus,30m
2026-05-03 15:02:55.518,req-0002624,user-024,logout,200,12.572,eastus,
2026-05-03 15:02:59.910,req-0002625,user-043,userinfo,200,20.434,northeurope,1h
2026-05-03 15:08:37.824,req-0002626,user-005,tokenvalidation,200,8.155,eastus,1h
2026-05-03 15:09:02.346,req-0002627,user-033,tokenvalidation,200,10.402,westus,
2026-05-03 15:11:55.547,req-0002628,user-025,login,401,44.350,eastus,2h
2026-05-03 15:12:01.119,req-0002629,user-050,tokenvalidation,200,5.695,eastus,1h
2026-05-03 15:13:50.302,req-0002630,user-009,login,200,26.070,northeurope,4h
2026-05-03 15:14:20.032,req-0002631,user-042,tokenexchange,200,52.540,northeurope,8h
2026-05-03 15:15:13.068,req-0002632,user-005,tokenvalidation,200,6.749,westus,24h
2026-05-03 15:17:16.767,req-0002633,user-045,login,200,47.185,eastus,8h
2026-05-03 15:17:25.454,req-0002634,user-038,logout,200,16.322,eastus,2h
2026-05-03 15:19:52.880,req-0002635,user-001,login,200,53.030,eastus,2h
2026-05-03 15:20:11.344,req-0002636,user-038,userinfo,200,24.252,eastus,2h
2026-05-03 15:20:15.462,req-0002637,user-009,login,401,20.596,westus,2h
2026-05-03 15:25:37.579,req-0002638,user-008,login,200,52.024,eastus,4h
