2026-05-06 00:01:04.289,req-0005001,user-043,login,401,28.189,westus,4h
2026-05-06 00:01:44.305,req-0005002,user-014,signup,201,99.642,eastus,
2026-05-06 00:02:29.398,req-0005003,user-005,userinfo,500,244.737,westus,30m
2026-05-06 00:04:27.484,req-0005004,,tokenexchange,200,77.678,southeastasia,15m
2026-05-06 00:05:26.468,req-0005005,user-009,login,500,228.856,northeurope,
2026-05-06 00:06:40.070,req-0005006,user-004,logout,200,9.328,eastus,15m
2026-05-06 00:08:25.741,req-0005007,user-034,signup,201,117.794,eastus,4h
2026-05-06 00:09:55.154,req-0005008,user-049,tokenvalidation,401,4.531,westus,2h
2026-05-06 00:10:29.565,req-0005009,user-035,tokenvalidation,200,6.222,westus,15m
2026-05-06 00:14:04.992,req-0005010,user-039,tokenexchange,200,83.862,eastus,1h
2026-05-06 00:16:00.478,req-0005011,user-008,tokenexchange,200,84.136,eastus,2h
2026-05-06 00:16:26.283,req-0005012,user-026,login,400,22.753,eastus,24h
2026-05-06 00:16:38.101,req-0005013,user-039,tokenexchange,200,62.274,westus,1h
2026-05-06 00:21:16.232,req-0005014,user-041,tokenvalidation,200,4.866,eastus,8h
2026-05-06 00:23:00.246,req-0005015,user-002,tokenvalidation,200,8.521,northeurope,
2026-05-06 00:23:57.741,req-0005016,user-025,login,401,25.848,southeastasia,2h
2026-05-06 00:26:56.184,req-0005017,user-019,logout,200,18.246,eastus,8h
2026-05-06 00:27:12.751,req-0005018,user-047,userinfo,401,12.130,eastus,30m
2026-05-06 00:28:56.101,req-0005019,user-014,tokenexchange,200,65.420,eastus,15m
2026-05-06 00:33:35.127,req-0005020,user-031,tokenvalidation,200,6.397,northeurope,1h
2026-05-06 00:33:36.479,req-0005021,user-033,userinfo,200,20.660,westus,15m
2026-05-06 00:37:55.860,req-0005022,user-035,tokenvalidation,200,9.067,,8h
2026-05-06 00:39:36.049,req-0005023,user-014,tokenexchange,401,48.348,southeastasia,30m
2026-05-06 00:39:51.787,req-0005024,user-017,tokenvalidation,200,5.430,eastus,30m
2026-05-06 00:40:09.871,req-0005025,user-042,userinfo,400,14.634,westus,4h
2026-05-06 00:41:47.435,req-0005026,user-030,signup,200,118.688,northeurope,1h
2026-05-06 00:42:47.434,req-0005027,user-010,tokenvalidation,200,9.275,westus,15m
2026-05-06 00:45:11.920,req-0005028,user-013,tokenvalidation,200,11.519,westus,1h
2026-05-06 00:45:15.320,req-0005029,user-002,tokenvalidation,200,10.203,northeurope,4h
2026-05-06 00:45:26.100,req-0005030,user-008,tokenvalidation,200,7.706,eastus,24h
2026-05-06 00:47:51.976,req-0005031,user-017,tokenexchange,400,28.527,northeurope,8h
2026-05-06 00:49:47.811,req-0005032,user-025,tokenexchange,200,64.111,eastus,24h
2026-05-06 00:50:52.760,req-0005033,user-014,tokenvalidation,401,9.329,northeurope,1h
2026-05-06 00:53:07.192,req-0005034,user-027,tokenvalidation,200,11.891,northeurope,15m
2026-05-06 00:54:55.528,req-0005035,user-014,tokenvalidation,200,10.654,eastus,4h
2026-05-06 00:55:26.873,req-0005036,user-018,login,400,26.757,northeurope,4h
2026-05-06 00:56:58.881,req-0005037,user-015,tokenvalidation,200,10.934,eastus,30m
2026-05-06 00:59:56.795,req-0005038,user-016,signup,200,80.431,eastus,2h
2026-05-06 01:01:31.160,req-0005039,user-030,tokenvalidation,200,10.809,eastus,8h
2026-05-06 01:03:28.273,req-0005040,user-017,login,200,57.282,eastus,2h
2026-05-06 01:04:24.992,req-0005041,user-030,login,500,439.515,southeastasia,15m
2026-05-06 01:05:34.504,req-0005042,user-026,login,401,33.478,westus,2h
2026-05-06 01:06:28.674,req-0005043,user-050,tokenvalidation,200,5.608,northeurope,8h
2026-05-06 01:06:32.612,req-0005044,user-018,userinfo,200,13.099,westus,24h
2026-05-06 01:07:08.402,req-0005045,user-039,tokenvalidation,200,5.112,westus,
2026-05-06 01:07:44.737,req-0005046,user-029,logout,200,21.234,eastus,2h
2026-05-06 01:08:15.934,req-0005047,user-012,userinfo,200,18.079,eastus,2h
2026-05-06 01:09:54.320,req-0005048,user-036,tokenvalidation,500,55.673,northeurope,2h
2026-05-06 01:11:04.046,req-0005049,user-050,login,401,23.082,eastus,
2026-05-06 01:13:17.392,req-0005050,user-044,signup,201,61.383,northeurope,1h
2026-05-06 01:14:50.541,req-0005051,user-047,signup,201,105.678,southeastasia,24h
