2026-05-01 00:00:11.758,req-0000001,user-042,login,401,18.318,eastus,1h
2026-05-01 00:02:19.763,req-0000002,user-035,userinfo,401,26.654,westus,1h
2026-05-01 00:04:25.049,req-0000003,user-012,tokenexchange,200,59.060,eastus,1h
2026-05-01 00:04:25.160,req-0000004,,login,500,307.935,,8h
2026-05-01 00:04:41.662,req-0000005,user-029,tokenvalidation,200,8.618,westus,15m
2026-05-01 00:09:06.316,req-0000006,user-009,userinfo,401,24.767,eastus,15m
2026-05-01 00:09:40.984,req-0000007,user-028,tokenvalidation,200,6.345,westus,15m
2026-05-01 00:13:01.365,req-0000008,user-042,userinfo,200,29.072,eastus,4h
2026-05-01 00:14:20.445,req-0000009,user-043,tokenexchange,200,87.014,eastus,8h
2026-05-01 00:15:29.373,req-0000010,user-018,login,401,27.984,eastus,4h
2026-05-01 00:18:24.150,req-0000011,user-048,login,200,35.948,eastus,2h
2026-05-01 00:21:03.115,req-0000012,,tokenvalidation,500,83.756,eastus,8h
2026-05-01 00:21:45.350,req-0000013,user-025,login,500,318.760,westus,8h
2026-05-01 00:22:09.117,req-0000014,user-030,tokenvalidation,200,5.616,,
2026-05-01 00:22:28.725,req-0000015,user-007,userinfo,401,15.439,southeastasia,24h
2026-05-01 00:22:49.668,req-0000016,user-029,logout,500,132.821,eastus,8h
2026-05-01 00:26:59.267,req-0000017,user-027,login,200,27.558,eastus,24h
2026-05-01 00:28:18.969,req-0000018,user-013,tokenvalidation,200,7.770,westus,1h
2026-05-01 00:28:37.574,req-0000019,user-047,logout,200,9.221,westus,30m
2026-05-01 00:30:06.734,req-0000020,user-040,login,400,24.020,southeastasia,24h
2026-05-01 00:31:59.048,req-0000021,user-042,login,200,26.394,eastus,8h
2026-05-01 00:32:08.463,req-0000022,user-005,signup,201,77.871,westus,24h
2026-05-01 00:32:49.828,req-0000023,user-004,userinfo,200,24.732,eastus,30m
2026-05-01 00:34:05.932,req-0000024,user-008,tokenvalidation,200,4.103,southeastasia,15m
2026-05-01 00:36:05.544,req-0000025,user-023,tokenexchange,401,36.389,eastus,4h
2026-05-01 00:36:13.015,req-0000026,user-030,login,200,54.914,westus,15m
2026-05-01 00:36:33.060,req-0000027,user-044,userinfo,200,18.231,westus,4h
2026-05-01 00:36:44.849,req-0000028,user-050,logout,200,14.148,westus,1h
2026-05-01 00:37:33.465,req-0000029,user-033,login,401,25.214,westus,1h
2026-05-01 00:40:16.059,req-0000030,user-009,tokenexchange,200,70.751,eastus,30m
2026-05-01 00:40:17.192,req-0000031,user-029,login,200,44.508,westus,
2026-05-01 00:44:07.080,req-0000032,user-021,tokenvalidation,401,6.497,westus,15m
2026-05-01 00:44:54.343,req-0000033,user-001,login,200,37.360,eastus,1h
2026-05-01 00:45:35.903,req-0000034,user-036,tokenvalidation,401,5.163,eastus,24h
2026-05-01 00:47:00.946,req-0000035,user-034,login,400,18.117,westus,24h
2026-05-01 00:51:27.979,req-0000036,user-035,userinfo,200,23.579,eastus,30m
2026-05-01 00:51:44.347,req-0000037,,tokenexchange,401,68.070,southeastasia,24h
2026-05-01 00:55:10.315,req-0000038,user-002,login,500,447.439,eastus,4h
2026-05-01 00:57:43.733,req-0000039,,login,200,46.046,westus,4h
2026-05-01 00:58:47.505,req-0000040,user-023,userinfo,200,24.075,northeurope,24h
2026-05-01 00:59:58.996,req-0000041,user-033,userinfo,401,17.489,eastus,
2026-05-01 01:02:13.491,req-0000042,,signup,400,55.248,eastus,1h
2026-05-01 01:02:32.014,req-0000043,user-044,tokenexchange,400,42.191,southeastasia,2h
2026-05-01 01:02:48.203,req-0000044,user-019,tokenexchange,401,54.591,eastus,1h
2026-05-01 01:03:43.153,req-0000045,user-048,login,401,18.204,northeurope,24h
2026-05-01 01:03:58.193,req-0000046,user-037,login,401,36.901,eastus,2h
2026-05-01 01:08:53.529,req-0000047,user-037,signup,400,43.492,northeurope,
2026-05-01 01:10:57.218,req-0000048,,logout,200,14.382,eastus,
2026-05-01 01:11:39.254,req-0000049,user-009,userinfo,400,17.894,northeurope,4h
2026-05-01 01:13:45.586,req-0000050,user-012,userinfo,200,27.190,eastus,
2026-05-01 01:13:50.627,req-0000051,user-011,tokenvalidation,200,7.482,eastus,4h
2026-05-01 01:16:48.092,req-0000052,user-034,logout,200,18.647,westus,30m
2026-05-01 01:18:39.209,req-0000053,user-011,login,401,18.823,northeurope,30m
2026-05-01 01:19:27.750,req-0000054,user-033,login,200,41.220,eastus,15m
2026-05-01 01:20:16.110,req-0000055,user-022,logout,500,154.242,,1h
2026-05-01 01:20:22.167,req-0000056,user-002,tokenexchange,400,42.683,eastus,30m
2026-05-01 01:22:23.527,req-0000057,user-006,tokenvalidation,200,6.896,southeastasia,4h
2026-05-01 01:23:25.196,req-0000058,user-001,tokenvalidation,500,73.179,eastus,
2026-05-01 01:25:31.274,req-0000059,user-001,login,200,20.622,eastus,4h
2026-05-01 01:25:41.687,req-0000060,user-026,userinfo,200,24.384,,15m
2026-05-01 01:26:07.218,req-0000061,user-041,tokenvalidation,500,79.112,eastus,
2026-05-01 01:27:35.875,req-0000062,user-048,tokenvalidation,200,4.891,eastus,
2026-05-01 01:28:47.405,req-0000063,user-002,userinfo,401,12.811,eastus,15m
2026-05-01 01:30:23.425,req-0000064,user-041,tokenvalidation,200,6.260,westus,4h
2026-05-01 01:30:55.093,req-0000065,user-038,tokenexchange,500,642.787,westus,1h
2026-05-01 01:31:06.635,req-0000066,user-018,login,200,39.811,eastus,
2026-05-01 01:32:39.811,req-0000067,user-025,tokenvalidation,200,6.811,westus,8h
2026-05-01 01:33:24.210,req-0000068,user-022,tokenvalidation,200,6.998,eastus,8h
2026-05-01 01:38:40.483,req-0000069,user-001,userinfo,400,9.955,eastus,1h
2026-05-01 01:38:44.100,req-0000070,user-047,userinfo,401,24.230,eastus,15m
2026-05-01 01:39:30.761,req-0000071,user-021,logout,200,10.957,westus,30m
2026-05-01 01:40:13.762,req-0000072,user-010,login,200,47.125,eastus,24h
2026-05-01 01:40:25.667,req-0000073,user-049,tokenexchange,400,22.705,eastus,
2026-05-01 01:41:03.753,req-0000074,user-006,login,401,33.476,northeurope,30m
2026-05-01 01:42:22.036,req-0000075,user-006,userinfo,200,26.703,eastus,8h
2026-05-01 01:43:14.227,req-0000076,user-006,login,500,467.563,northeurope,2h
2026-05-01 01:43:24.225,req-0000077,user-005,login,401,21.207,eastus,15m
2026-05-01 01:47:50.682,req-0000078,user-044,tokenexchange,200,84.877,northeurope,2h
2026-05-01 01:50:25.104,req-0000079,user-038,login,401,45.834,northeurope,
2026-05-01 01:50:27.576,req-0000080,user-042,login,200,21.106,northeurope,
2026-05-01 01:54:51.543,req-0000081,user-007,tokenexchange,400,40.546,southeastasia,30m
2026-05-01 01:55:38.537,req-0000082,user-049,tokenvalidation,200,4.198,eastus,24h
2026-05-01 01:56:36.131,req-0000083,user-011,tokenvalidation,200,4.461,eastus,15m
2026-05-01 01:57:00.644,req-0000084,,tokenexchange,401,60.324,northeurope,
2026-05-01 02:00:11.720,req-0000085,user-042,login,500,217.044,westus,4h
2026-05-01 02:00:19.883,req-0000086,user-009,tokenvalidation,401,5.559,southeastasia,
2026-05-01 02:02:18.368,req-0000087,user-036,login,200,54.755,northeurope,4h
2026-05-01 02:03:47.042,req-0000088,user-038,tokenvalidation,200,4.764,eastus,1h
2026-05-01 02:05:55.795,req-0000089,user-007,signup,201,50.597,northeurope,2h
2026-05-01 02:08:17.832,req-0000090,user-032,userinfo,401,14.717,westus,2h
2026-05-01 02:08:24.739,req-0000091,user-022,tokenvalidation,200,6.024,northeurope,1h
2026-05-01 02:08:36.320,req-0000092,user-043,userinfo,200,32.653,westus,30m
2026-05-01 02:10:06.745,req-0000093,user-040,logout,200,17.323,eastus,30m
2026-05-01 02:12:34.464,req-0000094,user-009,logout,200,7.705,northeurope,8h
2026-05-01 02:13:07.993,req-0000095,user-047,tokenvalidation,200,11.935,eastus,
2026-05-01 02:14:50.735,req-0000096,user-019,login,200,33.181,eastus,4h
2026-05-01 02:16:39.636,req-0000097,user-017,tokenexchange,401,50.830,westus,30m
2026-05-01 02:17:16.709,req-0000098,user-041,login,200,27.396,southeastasia,24h
2026-05-01 02:22:30.950,req-0000099,user-041,tokenvalidation,200,4.513,northeurope,15m
2026-05-01 02:23:21.697,req-0000100,user-041,tokenvalidation,200,8.085,northeurope,15m
2026-05-01 02:23:42.667,req-0000101,user-005,login,401,31.734,eastus,4h
2026-05-01 02:26:52.785,req-0000102,user-030,tokenvalidation,200,8.099,eastus,1h
2026-05-01 02:28:21.290,req-0000103,user-013,login,400,19.009,eastus,24h
2026-05-01 02:28:35.939,req-0000104,,login,401,47.270,eastus,1h
2026-05-01 02:31:06.835,req-0000105,user-029,tokenexchange,400,22.574,westus,8h
2026-05-01 02:31:30.136,req-0000106,user-021,userinfo,400,18.743,eastus,24h
2026-05-01 02:34:43.197,req-0000107,user-008,userinfo,200,28.061,westus,15m
2026-05-01 02:35:08.201,req-0000108,user-008,tokenvalidation,200,10.465,eastus,24h
2026-05-01 02:35:32.013,req-0000109,user-035,login,400,19.968,eastus,1h
2026-05-01 02:38:09.095,req-0000110,user-033,tokenvalidation,200,9.710,northeurope,
2026-05-01 02:38:12.326,req-0000111,user-026,tokenvalidation,200,8.696,westus,4h
2026-05-01 02:39:22.520,req-0000112,user-027,userinfo,200,26.654,northeurope,15m
2026-05-01 02:40:50.224,req-0000113,user-006,login,400,27.221,eastus,24h
2026-05-01 02:44:41.033,req-0000114,user-026,userinfo,200,32.425,westus,2h
2026-05-01 02:45:29.457,req-0000115,user-014,login,500,407.668,southeastasia,
2026-05-01 02:45:42.556,req-0000116,user-014,tokenexchange,401,57.876,northeurope,30m
2026-05-01 02:46:35.842,req-0000117,user-013,userinfo,200,25.829,eastus,2h
2026-05-01 02:47:26.000,req-0000118,user-025,login,200,38.706,eastus,8h
2026-05-01 02:47:59.001,req-0000119,user-013,signup,201,43.127,eastus,
2026-05-01 02:49:34.210,req-0000120,user-030,tokenvalidation,200,9.044,eastus,8h
2026-05-01 02:50:20.590,req-0000121,user-046,login,500,194.030,westus,24h
2026-05-01 02:51:05.002,req-0000122,user-021,userinfo,200,23.330,westus,15m
2026-05-01 02:51:15.883,req-0000123,user-050,login,200,39.450,eastus,30m
2026-05-01 02:51:19.565,req-0000124,user-047,tokenexchange,200,63.254,westus,4h
2026-05-01 02:52:46.920,req-0000125,user-024,login,401,19.173,northeurope,1h
2026-05-01 02:53:49.327,req-0000126,user-025,login,401,43.618,westus,8h
2026-05-01 02:55:23.265,req-0000127,user-042,tokenexchange,200,83.152,eastus,4h
2026-05-01 02:57:08.572,req-0000128,user-035,login,200,46.165,southeastasia,15m
2026-05-01 02:57:16.548,req-0000129,user-030,userinfo,200,12.974,westus,8h
2026-05-01 02:59:35.773,req-0000130,user-035,login,200,20.033,westus,2h
2026-05-01 03:01:41.786,req-0000131,user-049,tokenvalidation,200,10.369,eastus,15m
2026-05-01 03:04:09.006,req-0000132,user-023,tokenexchange,200,62.772,,2h
2026-05-01 03:04:25.133,req-0000133,user-036,tokenvalidation,200,4.813,eastus,15m
2026-05-01 03:05:49.448,req-0000134,user-010,userinfo,200,14.856,westus,1h
2026-05-01 03:06:04.267,req-0000135,user-015,userinfo,400,14.890,northeurope,24h
2026-05-01 03:08:56.662,req-0000136,user-028,tokenvalidation,200,9.480,eastus,24h
2026-05-01 03:11:33.584,req-0000137,user-046,tokenvalidation,200,10.721,westus,15m
2026-05-01 03:13:00.408,req-0000138,user-032,login,200,35.682,eastus,8h
2026-05-01 03:13:56.575,req-0000139,user-031,tokenvalidation,200,4.169,eastus,1h
2026-05-01 03:14:27.696,req-0000140,user-040,userinfo,200,24.538,northeurope,8h
2026-05-01 03:15:34.627,req-0000141,user-050,login,200,40.064,westus,30m
2026-05-01 03:15:39.396,req-0000142,,userinfo,200,24.138,eastus,8h
2026-05-01 03:19:38.741,req-0000143,user-003,login,200,40.949,eastus,4h
